,Date,User,Content,ReplyCount,RetweetCount,LikeCount,QuoteCount,TweetID,Sentiment
1407,2020-09-25 15:58:41+00:00,alexa99,"•He started out as rap royalty 👑
•Might have to wipe your memory 🕶️
•Granted wishes as the genie 🧞♂️

Now can you guess who has a birthday today?",172,22,366,7,1309522720707801088,0.1531
1408,2020-09-25 14:12:37+00:00,amazonpay,Our partners at @kadro help businesses optimize their online store. Learn how they could help grow your business. #partners #ecommerce,1,0,1,0,1309496031621648385,0.8225
1409,2020-09-24 21:40:00+00:00,alexa99,"Some observant viewers of our Device announcement, like @verge @reckless, noticed our team addressing someone off-screen and I'd like to confirm I was also in the room where it happened.",4,15,55,0,1309246228840865792,0.3182
1410,2020-09-24 20:34:18+00:00,PrimeVideo,"Let's settle this debate: When you wipe your hands, are you more likely to:",20,13,98,2,1309229694802300929,0.0
1411,2020-09-24 16:09:22+00:00,alexa99,"I find this fact pretty [Au]-some! 
True or False: C-3PO's entire body is the color gold",16,7,49,0,1309163024805175306,0.7424
1412,2020-09-24 14:04:06+00:00,AmazonHelp,"Please note, your feedback has been forwarded internally for review. We'll surely work on it.  (2/2) ^SV",73,5,29,3,1309131500596666368,0.6369
1413,2020-09-24 11:03:36+00:00,amazonpay,.@nationalexpress is making travel safe on coaches across the UK. As a @PrimeStudentUK member you can now save using #AmazonPay at checkout.,1,0,1,0,1309086072664621056,0.7269
1414,2020-09-23 16:05:23+00:00,alexa99,"I have tons of hidden talents—use the first letter of each emoji to discover some of them!

1. Alexa, 🌈🍎🐷
2. Alexa, 🐝🐘🍎🌲   🚲🐙❌ 
3. Alexa, 🌲🐘🍋🍋   🍎   🃏🐙🥝🐘",116,95,2708,36,1308799633917915136,0.2003
1415,2020-09-23 15:57:29+00:00,amazonpay,Paying and checking your utility bills is now easier than ever with @alexa99. Read our blog and try it today. #voicefirst #askalexa,0,1,1,0,1308797646249824256,0.4215
1416,2020-09-23 00:37:44+00:00,PrimeVideo,"Thank you to everyone for watching along. Register to vote, and don't miss @StaceyAbrams' panel discussion on voting rights with @Lin_Manuel Miranda, happening now! #AllInForVoting",5,7,47,0,1308566180609667072,0.5
1417,2020-09-23 00:33:45+00:00,PrimeVideo,"After her loss in the 2018 gubernatorial election, Stacey founded Fair Fight Action to encourage voter turnout and fight against voter suppression on a national scale. #AllInForVoting",4,8,45,0,1308565179605463040,-0.2263
1418,2020-09-22 23:55:28+00:00,PrimeVideo,"IMPORTANT ⚠️ Hispanic voters will be the largest minority voting block in 2020. But with over 30 million eligible voters, that number is still only half of the Latinx population in the US today. #AllInForVoting",5,29,91,1,1308555545603796992,0.0686
1419,2020-09-22 23:39:56+00:00,PrimeVideo,"A touching fact: After John Lewis passed away this summer, his funeral procession took his body over the Edmund Pettus Bridge one last time, calling it ""The Final Crossing."" Rest in power, Representative Lewis. #AllInForVoting",0,15,78,0,1308551637225451520,-0.3612
1420,2020-09-22 23:22:14+00:00,PrimeVideo,"Even with being a part of the Women's Suffrage Movement, women of color were repeatedly denied the right to vote until the Voting Rights Act of 1965, 100 years after the Civil War ended. #AllInForVoting",6,13,38,0,1308547182371303425,-0.7783
1421,2020-09-22 18:08:30+00:00,amazonpay,What does this #pandemic really mean for retail? Read the highlights from the latest fireside chat with @prgauthier and @pymnts CEO @karenmpd,1,1,0,0,1308468228105138176,0.0
1422,2020-09-22 16:04:00+00:00,alexa99,"Today is the first day of fall! Reply with your favorite thing about the season—emojis only!

I'll go first: 🍂🍃🍁",241,51,1071,25,1308436896444542978,0.2695
1423,2020-09-20 13:59:03+00:00,amazonmusic,Tag two artists you wish would collab ⬇️,423,44,318,38,1307680675848491008,0.4019
1424,2020-09-20 13:40:52+00:00,AmazonHelp,"We understand you've received a package from Amazon which you haven't ordered. It may be a gift, could you check and let us know if the name and address on the package belongs to you? ^MM",101,15,137,10,1307676100085063681,0.5574
1425,2020-09-18 16:09:49+00:00,alexa99,"Guess the emoji! 
-   You can usually find me where the food is 
-   I don't have ears 
-   There are more than 10,000 species of me around the world 

(Psst...don't forget to ask me for more animal fun facts)",110,31,864,13,1306988807942594560,0.6743
1426,2020-09-18 13:55:14+00:00,AmazonHelp,"¡Hola! Nos disculpamos por el retraso.
Te recomendamos que estés al tanto de nuestras páginas y redes sociales ya que anunciaremos las nuevas fechas por ese medio. 
^SR",25,1,14,1,1306954941962084359,0.0
1427,2020-09-17 21:40:45+00:00,alexa99,"I made the handoff of your questions to @JerryRice, and he delivered! Below are a few answers. To catch them all, just say, “Alexa, play Quick Question with Jerry Rice.”",20,45,825,4,1306709703334846465,0.4003
1428,2020-09-17 16:05:12+00:00,alexa99,"Me: There's something I've been meaning to tell you...your dentist appointment is tomorrow at 3 pm.

You: 👁👄👁

Me: I can set a reminder to floss every hour until then.",59,95,2616,29,1306625261153132545,0.0
1429,2020-09-17 13:58:55+00:00,amazonmusic,What's the first song on your #ThrowbackThursday playlist?,88,16,119,7,1306593478046969856,0.0
1430,2020-09-17 00:20:33+00:00,AmazonHelp,We understand your concern regarding the shipping speed. Availability of faster shipping speeds depends on the delivery location and the location from where the item is being shipped. Please wait till the estimated date for your order to be delivered. ^MP,28,3,19,4,1306387531928346625,0.3182
1431,2020-09-17 00:00:35+00:00,AmazonStudios,"Finally, #Emmys week is upon us! Keep track of all of Amazon Studios’ news right here. Best of luck to everyone out there!",2,1,62,1,1306382504174051328,0.8585
1432,2020-09-16 16:05:36+00:00,alexa99,"Time to brush up on your art knowledge! Using only emojis, recreate a famous painting. I'll go first:

🌌🌌🌌🌌
🌌✨💫🌌
🌌💫✨🌌
🌌🌌🌌🌌",38,20,163,3,1306262974068187136,0.2714
1433,2020-09-16 00:34:20+00:00,AmazonHelp,"We're sorry to hear this! Have you tried uninstalling, then reinstalling the app? Let us know! We're here to help however possible. ^DK",33,6,31,2,1306028613050028032,0.4559
1434,2020-09-15 22:13:28+00:00,amazonmusic,Who’s already listening to holiday music? 🎁🎄✨,24,6,61,5,1305993163002183680,0.7845
1435,2020-09-14 19:37:43+00:00,amazonmusic,"If you could only listen to ONE artist for the rest of your life, who would it be?",2696,427,1792,359,1305591579663626241,0.0
1436,2020-09-14 16:09:27+00:00,alexa99,"I'm always working on perfecting my pronunciations, but people seem to disagree on this one. 

How do you say it?",477,168,1383,135,1305539167053467648,-0.3071
1437,2020-09-13 13:58:43+00:00,amazonmusic,What is your favorite song that is a remix? 🎶,187,82,260,13,1305143875879800832,0.4588
1438,2020-09-12 13:58:46+00:00,amazonmusic,Name a song that gets you in your feelings ⬇️,453,84,448,44,1304781503545700353,0.0
1439,2020-09-09 16:12:36+00:00,alexa99,"Read the first letter of these emojis, then say them to me for a surprise!

""Alexa, 🐭🦉🌈🐘 🥕🍊🌊🚤🐘🍃🍃""",281,140,2290,38,1303728019601670144,0.3382
1440,2020-09-09 10:36:00+00:00,amazonpay,"September is Childhood Cancer awareness month! Learn more about @StJude, and how its leading the way the world understands, treats and defeats childhood cancer and other life-threatening diseases, helping children like Zoe.",2,13,36,1,1303643309810868224,-0.8268
1441,2020-09-08 16:21:02+00:00,alexa99,You might be an outlier depending on how you pronounce this word...how do you say it?,176,68,641,48,1303367751944159232,0.0
1442,2020-09-08 11:00:00+00:00,amazonpay,"Read how Sampath, our Head of Data Science and Analytics hailing from #Seattle, tackles the challenges of balancing #work and #family life. #profilesinpay #amazonemployee",1,2,3,0,1303286963584204800,0.0772
1443,2020-09-08 04:38:49+00:00,AmazonHelp,"Also, please don't provide your order/account details, we consider them to be personal information. Our Twitter page is visible to the public. (2/2) ^PE",17,4,30,0,1303191033275088897,0.3182
1444,2020-09-07 13:58:40+00:00,amazonmusic,You're home alone — what song is turned up? 🔊,462,123,465,39,1302969537780944896,-0.25
1445,2020-09-07 06:06:09+00:00,AmazonHelp,"You can go to your orders and use the filter option provided to view the cancelled order. Also, you can check your inbox for the cancellation email. ^SG",29,4,19,1,1302850623205978113,-0.25
1446,2020-09-06 06:59:15+00:00,AmazonHelp,"We get your concern. If you've shared your details using the link provided earlier, you should've received a correspondence from social media team or account specialist team to the registered email address with an update. Kindly write back to it for assistance.  ^TS",41,3,32,0,1302501600976662528,0.6808
1447,2020-09-05 13:58:44+00:00,amazonmusic,Drop a GIF of the best music video of all time ⬇️,645,144,530,43,1302244780454404096,0.4767
1448,2020-09-04 15:55:02+00:00,alexa99,"My favorite #FunFactFridays are about animals! Do you know this one?

A group of ravens is called a _____",47,24,132,3,1301911656906108928,0.5093
1449,2020-09-03 19:13:10+00:00,amazonpay,Join us for our upcoming #Paytalks live #webinar and learn top tips to make your customers into loyal fans. Sign up today.,1,0,4,1,1301599134416162816,0.7269
1450,2020-09-03 02:00:01+00:00,PrimeVideo,"Hey so (sips glass of wine), if characters in TV shows and movies existed IRL — what do you think they'd be up to today? 

We'll start: Monica and Chandler are divorced.",633,198,3598,362,1301339130362654720,0.0
1451,2020-09-02 13:58:50+00:00,amazonmusic,Tag an artist you hope will drop new music before the year ends ⬇️,921,213,592,46,1301157639204802561,0.2023
1452,2020-09-02 13:30:00+00:00,amazonpay,The holiday season is approaching fast. Be ready for your mobile shoppers with these top tips presented by @adobe @magento. Download the ebook today.,1,0,2,1,1301150384505806853,0.7184
1453,2020-09-01 16:02:19+00:00,alexa99,"Pop Quiz! Guess the movie:

❓ 📞, 👻 🚫",1161,123,2948,167,1300826328573382659,-0.3802
1454,2020-09-01 14:09:09+00:00,amazonpay,"Now you can say “Alexa, pay for gas” to buy fuel at @ExxonMobil stations across the US. Payments are secured with #AmazonPay and @Fiserv, so the whole process is safe, simple, and swift. Try it today! #askalexa #payforgas",12,28,73,10,1300797850331287553,0.7424
1455,2020-08-31 17:00:47+00:00,alexa99,"I can bark for your dog, but I can't decide which way they should wear pants:",138,90,779,62,1300478654015705088,0.0
1456,2020-08-31 16:02:59+00:00,amazonpay,The #pandemic has brought small businesses to its knees. We spoke to entrepreneurs about their struggles and reasons to hope. #paytalksstories #smallbiz,1,1,4,0,1300464108890972162,0.1027
1457,2020-08-30 13:58:34+00:00,amazonmusic,Name an album that changed your life ⬇️,2840,315,2699,460,1300070408968962050,0.0
1458,2020-08-28 19:30:00+00:00,PrimeVideo,Season 2 of The Boys comes out in🖕week. What kind of fuckery do you think they’ll get into?,111,227,2298,49,1299429041166929925,0.0
1459,2020-08-28 17:00:00+00:00,alexa99,"I'm still working on a teleportation skill...but in the meantime, this cute kitchen towel can help take you to your happy place! 🏖",36,76,1092,5,1299391293173493760,0.8805
1460,2020-08-28 14:26:00+00:00,amazonpay,How to you grow your customer base? We've got 10 tips for you that you can implement right now. Watch our free on-demand webinar series today.,0,0,3,0,1299352536931917825,0.5106
1461,2020-08-28 00:28:56+00:00,amazonmusic,"Stay tuned here for a sweet surprise tomorrow, and be sure to tag a friend... you won't want to miss this🍦🚚 

We'll start: @ygofficialblink + @SelenaGomez 💕 
#AmazonMusicxSelPink",1903,13830,57171,649,1299141881817968642,0.934
1462,2020-08-27 16:13:45+00:00,alexa99,"Let's reenact a scene from one of my favorite shows! Take the first letter of each emoji, then say it to your device. 

""Alexa, 🐳🏠🍊     💡🐙🌋🐘🥗      🦉🐇🍎📓👻👁      ⭐️🐂👗🥑?""",38,21,228,7,1299017267636662272,0.2481
1463,2020-08-27 13:58:36+00:00,amazonmusic,What album can you play without skipping a song?,2057,244,1807,309,1298983256071667715,0.34
1464,2020-08-27 11:30:00+00:00,amazonpay,Want to grow your web traffic? Learn from the experts and watch our on-deman webinar library. #paytalks #webinars,0,0,2,0,1298945857388081159,0.0772
1465,2020-08-27 02:25:56+00:00,amazonmusic,"Who's hungry for some #IceCream ?
@selenagomez 
@BLACKPINK",117,2774,9274,41,1298808940596039680,0.0
1466,2020-08-26 20:30:44+00:00,AmazonStudios,"Today is Women’s Equality Day! To celebrate, we’ve got 6 recs for what to watch. But first, let’s kick off a thread with some context about the holiday:",4,17,87,2,1298719551748624386,0.7345
1467,2020-08-26 18:00:00+00:00,alexa99,"Let’s kickoff “Quick Question” with NFL legend @JerryRice!
To play:
a. Say, “Alexa, Quick Question for Jerry Rice”
OR 
b. Tweet your question with hashtag #AlexaAskJerryRice

So get in the game and I'll do my best to get the answer!",17,28,356,0,1298681616865230849,0.8011
1468,2020-08-26 16:17:44+00:00,alexa99,All of my most paw-some dog jokes for #NationalDogDay: A thread 🐶✨,9,11,97,0,1298655880506798089,0.552
1469,2020-08-26 13:58:46+00:00,amazonmusic,Tag the best rapper of all-time ⬇️,384,62,421,31,1298620907020312580,0.6369
1470,2020-08-26 03:00:00+00:00,PrimeVideo,"Without revealing your age, what was the first movie you saw in theaters on a date? 🍿❤️",4368,164,3531,6476,1298455123400617984,0.0
1471,2020-08-25 20:24:43+00:00,alexa99,"What did the tea plant say when the farmer gave it some water? 
___________             0 
(Matcha 'bliged ) / | \ 
￣￣￣\/￣￣￣ 💧 | 
🌱🌷🌼🌱🌱      / \ 
If that’s not your cup of tea, I have lots more jokes brewing. Just ask.",14,20,178,0,1298355650158682113,0.3167
1472,2020-08-25 16:04:44+00:00,alexa99,"I’m inviting you behind the velvet rope for a chance to get your “Quick Question” answered by a true sports legend! 

First, see if you can guess the person. Here’s a clue: 🐐 🌉🏈8⃣0⃣",70,40,966,6,1298290222690533377,0.75
1473,2020-08-25 11:00:01+00:00,amazonpay,Learn more tips from the experts and watch our on-demand free webinar library. #traffic #growth #paytalks #webinars,0,0,3,0,1298213537957982209,0.7096
1474,2020-08-22 13:58:40+00:00,amazonmusic,Put us on and tag an emerging artist you're a fan of ⬇️,611,147,630,37,1297171331612631043,0.3182
1475,2020-08-21 19:09:52+00:00,AmazonHelp,"Apologies for what has happened. However, as mentioned earlier we only have replacement policy for the electronics. We will collect back the old phone and deliver a new phone.

-Shantan",40,3,42,1,1296887259841650690,0.0
1476,2020-08-20 19:22:00+00:00,alexa99,"I may not be able to join your human pyramid, but I can help you film it!
 
Now you can ask me to open TikTok, search for your favorite content or start a new recording within the Alexa mobile app. 🎥",109,132,2269,29,1296527924762296320,0.857
1477,2020-08-20 19:18:32+00:00,amazonmusic,"#DynamiteToday 💥💥💥 

Who is counting down with us? @BTS_twt @bts_bighit",548,13282,41211,125,1296527052259041281,-0.7579
1478,2020-08-20 16:55:40+00:00,PrimeVideo,The sexual tension between Amy Adams and the Academy Award for Best Actress.,208,644,7427,248,1296491098026778625,0.7506
1479,2020-08-20 13:59:04+00:00,amazonmusic,"On #NationalLemonadeDay we want to know… what’s your fave @Beyonce song off ""Lemonade""? 🍋",140,174,1164,135,1296446657429741568,0.4939
1480,2020-08-18 18:56:17+00:00,alexa99,"Which emoji am I?
• I can see UV colors that the human eye can't
• I taste with my feet
• I can't fly if it's below 55°F",176,40,826,13,1295796677543186433,0.0
1481,2020-08-17 17:05:56+00:00,amazonpay,"We are providing merchants with a brand new dashboard to check out insights, news and more. Take a look! #customerobsessed #customerfirst",1,2,2,0,1295406520428048386,0.0
1482,2020-08-17 16:03:21+00:00,alexa99,Which side are you on?,344,136,1294,157,1295390768534712321,0.0
1483,2020-08-17 13:58:34+00:00,amazonmusic,What is your most played song?,1469,339,1504,70,1295359367395577856,0.4005
1484,2020-08-15 13:58:48+00:00,amazonmusic,What is your current SUMMER anthem? ☀️,572,168,419,38,1294634650405687297,0.0
1485,2020-08-14 19:03:07+00:00,PrimeVideo,"Hey witches, here are the first four spine-tingling films that will definitely have us all hiding behind the couch in October. 👇",4,15,155,6,1294348845439098881,0.128
1486,2020-08-14 16:29:24+00:00,alexa99,"Imagine we’re the crew of Star Trek TNG. (I’m the computer, obviously!)  Who would be Picard? Data? Troi? Worf?  

Tag a friend and reveal their Federation alter egos!",26,9,92,5,1294310163843670017,0.695
1487,2020-08-12 21:06:24+00:00,amazonfiretv,"What shows or movies have you been watching this month?

We can't get enough of @UploadOnPrime rn 🙃",13,1,13,0,1293655097109393409,0.0
1488,2020-08-12 16:29:17+00:00,alexa99,"5 years ago, New Horizons gave us our best look at Pluto yet – but the debate rages on. What say you?",246,166,983,99,1293585357024317445,-0.3716
1489,2020-08-12 15:33:05+00:00,amazonpay,"If you don't know what Amazon Pay is, here's how it works. 
#amazonpay101 #payments #checkout #simplified",1,5,6,0,1293571214410219525,-0.2306
1490,2020-08-12 13:58:47+00:00,amazonmusic,Tag your favorite band of all-time ⬇️,512,107,322,31,1293547481163341825,0.4588
1491,2020-08-11 18:12:17+00:00,amazonpay,The age of connected commerce is here. Learn how you can adapt your business to the next generation of connected consumers. #voicefirst #connectedcommerce,0,1,4,1,1293248891828174855,0.0
1492,2020-08-11 16:25:02+00:00,alexa99,"Pop Quiz! 

Name the left-handed 🎸legend who wrote these scorching riffs:
🟪☁️ , THE 🌬️😿(♀️🐎)+E, 🔥",76,18,171,8,1293221898633932801,-0.6996
1493,2020-08-10 19:33:28+00:00,amazonpay,Convert your website visitors into customer. Learn how in our next #paytalks #webinar on August 18. Sign up today.,3,2,7,1,1292906931993153536,0.0
1494,2020-08-10 19:30:00+00:00,PrimeVideo,"""ur so quiet."" Thanks I'm just thinking about how Chemical Hearts comes out in 11 days.",19,43,258,6,1292906060458541056,0.8166
1495,2020-08-10 16:07:08+00:00,alexa99,"When you're not asking me for help, I have extra time to think about the tough questions, like this one: 

Is a Pop-Tart technically a ravioli?",216,172,1211,78,1292855008002621441,0.5719
1496,2020-08-09 16:21:04+00:00,alexa99,"Pop Quiz: #InternationalBookLoversDay Edition! 📚

Today in 1854, H.D. Thoreau published his off-the-grid classic, “Walden.” 

Which of these facts about him is not true?",11,10,62,0,1292496124163440640,-0.3867
1497,2020-08-08 13:58:58+00:00,amazonmusic,What song do you know all the lyrics to?,330,42,319,30,1292097978249940992,0.0
1498,2020-08-07 16:15:07+00:00,alexa99,"This is DJ Alexa, hope you're having a smooth summer Friday. What's your ultimate 'summer' song? 

Alexa, play ____ 🎤 🎧",153,46,214,7,1291769854580658176,0.6486
1499,2020-08-06 16:50:07+00:00,PrimeVideo,"There you are, mid-snack, minding your own business, when it pops into your head. What's the one movie or TV scene you can't stop thinking about?",487,117,446,92,1291416271364399105,0.2235
1500,2020-08-05 18:35:14+00:00,amazonpay,Learn how @myvitagene is offering the first FDA-approved at-home #COVID19 #testkits. #publichealth #testkits #covid19,0,2,5,0,1291080336898551808,0.0
1501,2020-08-05 16:12:43+00:00,alexa99,"Unscramble the words to discover fun things to say to me! 

Alexa, nepo hte odp yba rodos

Alexa, mbae em pu

Alexa, twash het sirft eurl fo hFgti blCbu?",88,60,952,11,1291044472197976064,0.3595
1502,2020-08-05 13:58:55+00:00,amazonmusic,Tag an artist that is incapable of making a bad song 👇,2374,231,1286,187,1291010799344013318,-0.7269
1503,2020-08-04 18:57:56+00:00,amazonpay,"Read our latest #profileinpay where Michelle, our Sr Account Manager in Seattle, shares her story of a day in the working life of an #amazonemployee.",1,0,5,0,1290723663369637893,0.296
1504,2020-08-04 16:09:37+00:00,alexa99,"Pop quiz! 

Today in 1984, an album hit #1 and reigned for 24 weeks. Name the album and/or your fave track with emojis! 

(PS. If you want a hint, say, ""Alexa, good morning."")",94,21,273,4,1290681305391390720,0.7707
1505,2020-08-03 20:23:43+00:00,amazonpay,We can't believe it either but the time is here: it's back to school time! Whether in a virtual classroom or in person. here are some must-haves to be ready to kick-start a new academic year. #possiblewithpay.,1,1,5,0,1290382863771283457,0.5487
1506,2020-08-03 16:12:49+00:00,alexa99,I've been doing some sole searching but I can't figure this one out...what is the right way to put on socks and shoes?,66,15,169,12,1290319723704406016,0.0
1507,2020-08-03 13:59:06+00:00,amazonmusic,What's your favorite 2020 music release so far?,1204,206,895,94,1290286071444512771,0.4588
1508,2020-08-01 13:58:35+00:00,amazonmusic,What's a new song you've had on repeat? 🔂,817,196,632,60,1289561165463339011,0.0
1509,2020-07-31 19:00:43+00:00,AmazonStudios,Best movie for a good cry? Not that we need it.,46,2,34,2,1289274811361816576,0.6124
1510,2020-07-30 16:49:46+00:00,PrimeVideo,Time to COME CLEAN: Which of these 00s classics have you never seen?,64,11,95,13,1288879469701107714,0.5319
1511,2020-07-30 16:34:14+00:00,amazonpay,"Reviews, reviews, reviews. That's what will increase traffic to your site. Learn 9 more tips from our latest #paytalks #webinar now available on-demand.",1,1,9,0,1288875560127664128,0.3182
1512,2020-07-29 18:20:00+00:00,PrimeVideo,"How is it only Wednesday? Describe your current vibe using only a movie title. 

Our answer? Girl, Interrupted.",135,11,181,13,1288539788920971265,-0.3736
1513,2020-07-29 18:14:04+00:00,amazonpay,Learn 10 tips to increase traffic to your online store and check out our most recent #paytalks #webinar.,0,2,3,0,1288538297384435713,0.3182
1514,2020-07-29 16:16:20+00:00,alexa99,"You've argued about pineapple on pizza, but what about dipping pizza in ranch? 🍕 

(P.S. I can remind you to buy all of these things before you leave for the grocery store.)",175,64,368,68,1288508667512291328,-0.2617
1515,2020-07-29 14:00:00+00:00,amazonpay,Want to know 5 easy ways to get started with your online store? Download the @adobe ebook in collab with  @awscloud and #amazonpay today.,0,2,5,0,1288474359498235905,0.4939
1516,2020-07-29 13:58:47+00:00,amazonmusic,Tag an artist that inspires you ✨,19282,1746,10975,1605,1288474052429062146,0.6369
1517,2020-07-28 17:50:42+00:00,amazonpay,.@awscloud have created an ebook that can help travel and hospitality companies thrive even in these unprecedented times. We recommend you check it out!,0,3,8,0,1288170028060356617,0.7574
1518,2020-07-28 17:47:34+00:00,PrimeVideo,"It has been brought to my attention that Adam Driver is also nominated for an Emmy and I will not be making any additional comments this morning, thank you very much.",49,449,2975,48,1288169239786827776,0.3612
1519,2020-07-28 16:07:53+00:00,alexa99,"Pop Quiz! Name this film about lesser-known heroics:

Unsung women use simple gear✏️📐 to persevere 📈✅and launch careers 🚀",36,5,72,3,1288144152652283904,0.5707
1520,2020-07-27 18:00:01+00:00,alexa99,"Helping people be more connected, entertained, and do the things they love makes my day! #AlexaForEveryone",61,153,1829,18,1287809985200570368,0.8648
1521,2020-07-27 16:05:24+00:00,alexa99,"Expectation: 
Buy Alexa &gt; ""Alexa, play happy music"" 🎶 

Reality: 
Buy Alexa &gt; ""Alexa, yodel"" 📢
""Alexa, who you gonna call?"" 👻
""Alexa, where's Chuck Norris?"" ❓
""Alexa, do you know the muffin man?"" 👨‍🍳",90,104,1878,14,1287781142628896770,0.6531
1522,2020-07-27 13:58:50+00:00,amazonmusic,Give us a song to start the week off strong 💪,1096,130,927,59,1287749288966201345,0.5106
1523,2020-07-25 13:58:52+00:00,amazonmusic,Tag an emerging artist we should be listening to right now ⬇️,469,47,412,30,1287024520747003909,0.0
1524,2020-07-24 20:30:07+00:00,PrimeVideo,"Name a movie you love that you first watched on a date. 

NOTE: Only answers where you actually paid attention to the film will be accepted, ya filthy animals.",294,13,307,22,1286760595715317760,0.743
1525,2020-07-23 16:05:28+00:00,alexa99,"In honor of #10YearsOfOneDirection, let’s settle it once and for all. Which is @OneDirection's “Best Song Ever”? To join me in celebration, just say, “Alexa, wish One Direction a happy birthday” 🎉🎶",337,399,4349,245,1286331606093844480,0.926
1526,2020-07-23 14:30:00+00:00,amazonpay,Check out our latest webinar in our webinar library. #paytalks #trafficdrivers #growth,2,0,3,1,1286307582278119430,0.3818
1527,2020-07-23 10:40:24+00:00,amazonpay,"We are happy to announce that @Belstaff is now live with #AmazonPay in Germany and the UK, thanks to the new collaboration with @Adyen. Shop their sale today!",0,2,1,0,1286249802016141313,0.784
1528,2020-07-23 00:01:17+00:00,AmazonStudios,"“People are magnetized by her.” - TIME director Garrett Bradley on her documentary’s subject, Sibil Fox Richardson. Spoiler Alert: She’s absolutely right. 🧲 Interview by @_Ash_Clark for @FilmmakerMag.",1,2,8,1,1286088962646237184,0.296
1529,2020-07-22 20:48:57+00:00,amazonmusic,"It's been #10YearsOf1D... 

Can you name your favorite @onedirection song? 

#DIRECTIONERSBREAKTHEINTERNET 🤩",511,980,22109,99,1286040560814264320,0.4588
1530,2020-07-22 19:01:37+00:00,amazonfiretv,"Hey, @YouTubeTV 👀",1,11,71,5,1286013548980625408,0.0
1531,2020-07-22 15:59:07+00:00,alexa99,"What type of morning person are you? (Luckily, I can help with both)",146,235,1518,31,1285967620605272064,0.7184
1532,2020-07-21 17:31:02+00:00,amazonpay,Check out how you can offer your customers more convenience with @alexa99 delivery notifications. #voicefirst,0,1,5,0,1285628364976304129,0.0
1533,2020-07-21 13:59:04+00:00,amazonmusic,What song instantly makes you feel better?,490,65,437,61,1285575021654609920,0.4404
1534,2020-07-21 13:44:39+00:00,amazonnews,"We’ll be bringing #PrimeDay savings to members later than usual this year. Safety of our employees, customers, and selling partners remains our #1 priority.

➡️#PrimeDay in India will take place on Aug 6-7, with details for the rest of the world coming soon! 📦",0,5,34,1,1285571392541360128,0.4753
1535,2020-07-21 13:43:12+00:00,amazon,"We’ll be bringing #PrimeDay savings to members later than usual this year. Safety of our employees, customers, and selling partners remains our #1 priority.

➡️#PrimeDay in India will take place on Aug 6-7, with details for the rest of the world coming soon! 📦",116,41,292,17,1285571027452325888,0.4753
1536,2020-07-20 22:56:14+00:00,amazonfiretv,What's your favorite reality TV show??,16,3,12,0,1285347814852005889,0.5204
1537,2020-07-20 17:09:24+00:00,alexa99,"Let's re-enact a scene from my favorite movie! Read the first letter of each emoji (then try saying it to your Echo device).

🧊  🧮🐭  🥱🦉🦄🐰  🦩🥑🦃🌭🦅🤖",41,25,277,7,1285260530521800704,0.5093
1538,2020-07-19 15:59:09+00:00,alexa99,"It’s National 🍦 Day! I don’t eat so I need your help to settle this rivalry once and for all. 

Which is the best flavor? #NationalIceCreamDay",69,39,192,10,1284880465342521344,0.8016
1539,2020-07-19 13:59:00+00:00,amazonmusic,What's a song everyone needs to hear right now? 🎧,1114,216,769,81,1284850229100118016,0.0
1540,2020-07-17 20:30:00+00:00,PrimeVideo,"Excuse. How are we just now finding out that all of July is National Ice Cream Month? That means we obviously have to turn our favorite actors into ice cream flavors:

Birthday Cake Blanchett
Halle Berries and Cream
Olivia Coldstone

Your turn, hit us with your best 🍦 pun.",28,6,61,4,1284223850075414529,0.8176
1541,2020-07-17 17:58:53+00:00,alexa99,"My excitement for #WorldEmojiDay is beyond words! So here's another quiz:

“It’s a great thing when you drop me. Which emoji am I?”",107,26,510,3,1284185821650747393,0.7574
1542,2020-07-17 17:10:00+00:00,PrimeVideo,"Okay, here’s the game. We give you a bunch of emojis describing a big movie twist, and you tell us what movie we’re talking about. Cool?

🧹🍑🤒🔙🔜💡🧟‍♂️🗣
🌹🔮🛷 
🚺🙅🏼‍♀️🆘🚺🆗🚺😈 
🧍🏼‍♂️💭🧍🏼‍♂️➕🧍🏼‍♂️🥊™️
✨👨‍👦✨
🖤🦢💭🤍🦢
🚀🦑⏳🕰🔄",45,9,87,2,1284173518465187840,0.9325
1543,2020-07-17 16:07:27+00:00,amazonpay,Find out how @Shinola boosted mobile conversions by 19%. Hint: it's got to do with their simplified mobile checkout. #amazonpay #customer #success,2,1,3,0,1284157776407781376,0.7351
1544,2020-07-17 15:58:42+00:00,alexa99,"It's #WorldEmojiDay! Can you guess which emoji this is?

-I orbit the sun but I'm not a planet
-I'm partially made of ice
-I'm not an animal, but I have a tail
-I change color over time",428,78,1493,41,1284155575983628290,0.0
1545,2020-07-17 13:58:54+00:00,amazonmusic,Name an album that has had a huge impact on your life recently ⬇️,428,55,371,58,1284125427695521792,0.3182
1546,2020-07-16 23:07:30+00:00,PrimeVideo,"Is Lili Reinhart perfect in Chemical Hearts? 🌻

yes            yes            yes
👇             👇              👇",315,329,6054,35,1283901101205413889,0.9442
1547,2020-07-16 17:42:30+00:00,amazonpay,Jeff likes to rock to #Queen and is known as a cycling geek among his friends. As a shop owner he's busy and craves convenience. Read his diary entry to know how he manages his time between his business and life.,2,1,3,0,1283819312411746304,0.6249
